chrf,comet_seg,difficulty_bin,difficulty_score,id,langpair,src_lang,tgt_lang
65.13247793907895,0.7279958724975586,(0.861 - 0.929],0.9042961618352601,test-en-news_newsrepublic.com.6817:40:en-de,en-de,en,de
45.405644476008966,0.45224729180336,(0.0 - 0.861],0.7354874897814001,test-en-news_newsrepublic.com.6817:41:en-de,en-de,en,de
29.243789214370473,0.36569222807884216,(0.0 - 0.861],0.8605589699701651,test-en-news_newsrepublic.com.6817:42:en-de,en-de,en,de
30.33010321293682,0.3867119550704956,(0.861 - 0.929],0.8930584927361244,test-en-news_newsweek.63908:43:en-de,en-de,en,de
39.03758629356582,0.41345563530921936,(0.861 - 0.929],0.8695531739442048,test-en-news_newsweek.63908:44:en-de,en-de,en,de
41.11581862645193,0.5498207211494446,(0.861 - 0.929],0.8780234661496489,test-en-news_newsweek.63908:45:en-de,en-de,en,de
37.40404884341384,0.3997071385383606,(0.0 - 0.861],0.8307536984554013,test-en-news_newsweek.63908:46:en-de,en-de,en,de
52.69071442286065,0.5052060484886169,(0.0 - 0.861],0.809377682474279,test-en-news_newsweek.63908:47:en-de,en-de,en,de
35.41476973904406,0.4614604711532593,(0.861 - 0.929],0.9245596010410151,test-en-news_newsweek.63908:48:en-de,en-de,en,de
37.52785410864989,0.5508390069007874,(0.861 - 0.929],0.880690713424253,test-en-news_newsweek.63908:49:en-de,en-de,en,de
50.05006350438717,0.5754311084747314,(0.861 - 0.929],0.9183589858112857,test-en-news_newsweek.63908:50:en-de,en-de,en,de
39.792705198287045,0.37691977620124817,(0.861 - 0.929],0.8606232965444618,test-en-news_newsweek.63908:51:en-de,en-de,en,de
43.522899230026766,0.43764469027519226,(0.0 - 0.861],0.8209031258682785,test-en-news_newsweek.63908:52:en-de,en-de,en,de
48.604999790371565,0.713166356086731,(0.861 - 0.929],0.9121779166833719,test-en-news_newsweek.63908:53:en-de,en-de,en,de
31.787951834991325,0.2494451403617859,(0.861 - 0.929],0.8627009363047903,test-en-news_newsweek.63908:54:en-de,en-de,en,de
44.9338777081354,0.5171408653259277,(0.861 - 0.929],0.8650310211918772,test-en-news_newsweek.63908:55:en-de,en-de,en,de
39.11600349288191,0.4345244765281677,(0.0 - 0.861],0.7809922276949287,test-en-news_newsweek.63908:56:en-de,en-de,en,de
50.0638409706032,0.8115729093551636,(0.861 - 0.929],0.9097377070512375,test-en-news_pa.52742:57:en-de,en-de,en,de
46.26648191053693,0.4595041573047638,(0.861 - 0.929],0.9168303120821054,test-en-news_pa.52742:58:en-de,en-de,en,de
66.90165246549448,0.8846443891525269,(0.861 - 0.929],0.9277043936111659,test-en-news_pa.52742:59:en-de,en-de,en,de
46.46376136417749,0.5210356116294861,(0.861 - 0.929],0.9011661766000686,test-en-news_pa.52742:60:en-de,en-de,en,de
53.835618994818624,0.5964378714561462,(0.929 - 1.0],0.9374353516791714,test-en-news_pa.52742:61:en-de,en-de,en,de
48.15986119014663,0.7731987833976746,(0.0 - 0.861],0.8362629363439035,test-en-news_pa.52742:62:en-de,en-de,en,de
33.923036734399396,0.5118379592895508,(0.0 - 0.861],0.8462055485483202,test-en-news_pa.52742:63:en-de,en-de,en,de
45.344444704759674,0.541209876537323,(0.861 - 0.929],0.9153851945283729,test-en-news_pa.52742:64:en-de,en-de,en,de
61.39049563369694,0.7213749289512634,(0.929 - 1.0],0.9309140530799522,test-en-news_pa.52742:65:en-de,en-de,en,de
31.80777875294259,0.5951433777809143,(0.929 - 1.0],0.9354853298829422,test-en-news_pa.52742:66:en-de,en-de,en,de
56.06508011426968,0.656489908695221,(0.861 - 0.929],0.9132386975129636,test-en-news_pa.52742:67:en-de,en-de,en,de
51.31659652508539,0.46676501631736755,(0.0 - 0.861],0.8411767350622388,test-en-news_pa.52742:68:en-de,en-de,en,de
69.62594596223023,0.9215252995491028,(0.929 - 1.0],0.9403358686866791,test-en-news_rt.com.54499:69:en-de,en-de,en,de
52.468169104857296,0.6639676690101624,(0.929 - 1.0],0.9616596480691669,test-en-news_rt.com.54499:70:en-de,en-de,en,de
56.628426186860594,0.8451166749000549,(0.929 - 1.0],0.9718800525571561,test-en-news_rt.com.54499:71:en-de,en-de,en,de
21.219809913271618,0.49818941950798035,(0.929 - 1.0],0.9374702541833974,test-en-news_rt.com.54499:72:en-de,en-de,en,de
56.26172805475736,0.8224380016326904,(0.929 - 1.0],0.9371628883225341,test-en-news_rt.com.54499:73:en-de,en-de,en,de
61.91267881756397,0.7897871136665344,(0.861 - 0.929],0.90656083775075,test-en-news_rt.com.54499:74:en-de,en-de,en,de
48.790031765496096,0.5004351735115051,(0.861 - 0.929],0.9128860808001786,test-en-news_rt.com.54499:75:en-de,en-de,en,de
57.53101917774779,0.8345900774002075,(0.929 - 1.0],0.9743658522739688,test-en-news_rt.com.54499:76:en-de,en-de,en,de
59.12040979824995,0.6410728096961975,(0.929 - 1.0],0.943831434921546,test-en-news_rt.com.54499:77:en-de,en-de,en,de
49.14071140438393,0.8335443735122681,(0.929 - 1.0],0.9289452440840535,test-en-news_scotsman.87445:78:en-de,en-de,en,de
24.835628142481728,0.4400556981563568,(0.929 - 1.0],0.9484692013448109,test-en-news_scotsman.87445:79:en-de,en-de,en,de
49.71832359717823,0.5566902756690979,(0.0 - 0.861],0.7467335662573052,test-en-news_scotsman.87445:80:en-de,en-de,en,de
39.333245943095214,0.5487744808197021,(0.861 - 0.929],0.8899825259458501,test-en-news_scotsman.87445:81:en-de,en-de,en,de
38.352730487273675,0.44596874713897705,(0.0 - 0.861],0.7719844019519551,test-en-news_scotsman.87445:82:en-de,en-de,en,de
44.283414276662924,0.4517163336277008,(0.861 - 0.929],0.8999956417333901,test-en-news_scotsman.87445:83:en-de,en-de,en,de
44.05697777980034,0.5327413082122803,(0.861 - 0.929],0.88394607139231,test-en-news_scotsman.87445:84:en-de,en-de,en,de
42.39624943767677,0.5172038674354553,(0.929 - 1.0],0.9343905523355567,test-en-news_scotsman.87445:85:en-de,en-de,en,de
54.26603743966546,0.5341266393661499,(0.929 - 1.0],0.9359838831286779,test-en-news_scotsman.87448:86:en-de,en-de,en,de
32.58593143755254,0.4764840304851532,(0.861 - 0.929],0.9011480748604018,test-en-news_scotsman.87448:87:en-de,en-de,en,de
75.15635780523489,0.8869343400001526,(0.929 - 1.0],0.9633440051528687,test-en-news_scotsman.87448:88:en-de,en-de,en,de
45.908431556326335,0.574760913848877,(0.861 - 0.929],0.8783720785170093,test-en-news_scotsman.87448:89:en-de,en-de,en,de
57.999557567950866,0.834222137928009,(0.0 - 0.861],0.8409094179014902,test-en-news_scotsman.87448:90:en-de,en-de,en,de
39.258891049403424,0.3708994686603546,(0.861 - 0.929],0.9253651284561838,test-en-news_scotsman.87448:91:en-de,en-de,en,de
52.93230442489545,0.5129292011260986,(0.929 - 1.0],0.946426922227792,test-en-news_scotsman.87448:92:en-de,en-de,en,de
48.12894917558616,0.6900742650032043,(0.0 - 0.861],0.8526537433628237,test-en-news_scotsman.87448:93:en-de,en-de,en,de
25.92798640274625,0.7554253935813904,(0.929 - 1.0],0.9588926139054766,test-en-news_scotsman.87458:94:en-de,en-de,en,de
47.127911383323,0.8007932305335999,(0.929 - 1.0],0.9721141861095531,test-en-news_scotsman.87458:95:en-de,en-de,en,de
43.50787117592697,0.651096522808075,(0.0 - 0.861],0.7767931137065394,test-en-news_scotsman.87458:96:en-de,en-de,en,de
53.05800138442378,0.5110355019569397,(0.861 - 0.929],0.9286467752142475,test-en-news_scotsman.87458:97:en-de,en-de,en,de
22.691134069577767,0.5376142859458923,(0.861 - 0.929],0.8760406262071615,test-en-news_scotsman.87458:98:en-de,en-de,en,de
42.405560210738145,0.7917302846908569,(0.929 - 1.0],0.9408021633453425,test-en-news_scotsman.87458:99:en-de,en-de,en,de
41.28753669526677,0.5259755253791809,(0.861 - 0.929],0.8878639929007607,test-en-news_scotsman.87458:100:en-de,en-de,en,de
54.078635203190196,0.6355870366096497,(0.0 - 0.861],0.8316367580416559,test-en-news_scotsman.87458:101:en-de,en-de,en,de
35.8394682289299,0.40546971559524536,(0.861 - 0.929],0.9271577882203335,test-en-news_scotsman.87462:102:en-de,en-de,en,de
27.70792973566446,0.3421598970890045,(0.861 - 0.929],0.8764423477357619,test-en-news_scotsman.87462:103:en-de,en-de,en,de
41.03196030380175,0.4667557179927826,(0.861 - 0.929],0.9277408209141736,test-en-news_scotsman.87462:104:en-de,en-de,en,de
42.69925198802849,0.662440836429596,(0.0 - 0.861],0.7407736174334694,test-en-news_scotsman.87462:105:en-de,en-de,en,de
8.968362919007804,0.18706628680229187,(0.0 - 0.861],0.7028783109012118,test-en-news_scotsman.87462:106:en-de,en-de,en,de
33.71978056125442,0.35935625433921814,(0.0 - 0.861],0.833079098782928,test-en-news_scotsman.87462:107:en-de,en-de,en,de
37.51855423098485,0.5278792977333069,(0.0 - 0.861],0.7063990153325093,test-en-news_scotsman.87462:108:en-de,en-de,en,de
48.38797626426099,0.7070337533950806,(0.0 - 0.861],0.7622111412094889,test-en-news_scotsman.87462:109:en-de,en-de,en,de
51.550355616519084,0.6039367914199829,(0.0 - 0.861],0.60422280852212,test-en-news_scotsman.87462:110:en-de,en-de,en,de
42.973102345475134,0.49994906783103943,(0.0 - 0.861],0.7399342646655077,test-en-news_scotsman.87462:111:en-de,en-de,en,de
48.35145063734066,0.850604236125946,(0.929 - 1.0],0.9498647559436447,test-en-news_scotsman.87519:112:en-de,en-de,en,de
51.70200487735494,0.8703633546829224,(0.929 - 1.0],0.9826750963511957,test-en-news_scotsman.87519:113:en-de,en-de,en,de
49.089778075146064,0.6411173939704895,(0.861 - 0.929],0.8733974714527591,test-en-news_scotsman.87519:114:en-de,en-de,en,de
55.92049106854626,0.5424699783325195,(0.861 - 0.929],0.8850097164654851,test-en-news_scotsman.87519:115:en-de,en-de,en,de
40.83414108050592,0.6407292485237122,(0.861 - 0.929],0.8768475525202951,test-en-news_scotsman.87519:116:en-de,en-de,en,de
47.777918933960635,0.509971022605896,(0.861 - 0.929],0.866131962633421,test-en-news_scotsman.87519:117:en-de,en-de,en,de
38.13747683588581,0.3576098084449768,(0.929 - 1.0],0.9347921199853809,test-en-news_scotsman.87519:118:en-de,en-de,en,de
51.76244552671858,0.7819234728813171,(0.929 - 1.0],0.9586975096063023,test-en-news_scotsman.87519:119:en-de,en-de,en,de
25.44943494259827,0.6620534062385559,(0.861 - 0.929],0.9049084874524868,test-en-news_seattle_times.799809:120:en-de,en-de,en,de
54.5281036996916,0.6491253972053528,(0.861 - 0.929],0.9275431146647845,test-en-news_seattle_times.799809:121:en-de,en-de,en,de
48.070070703355796,0.8033989071846008,(0.929 - 1.0],0.9447056062598558,test-en-news_seattle_times.799809:122:en-de,en-de,en,de
42.81898471891283,0.5158701539039612,(0.929 - 1.0],0.9410733117378927,test-en-news_seattle_times.799809:123:en-de,en-de,en,de
49.05564921991118,0.6517326831817627,(0.861 - 0.929],0.9231502672972265,test-en-news_seattle_times.799809:124:en-de,en-de,en,de
59.69765544653078,0.7112670540809631,(0.861 - 0.929],0.8995468053213295,test-en-news_seattle_times.799809:125:en-de,en-de,en,de
42.30630521365191,0.7798677086830139,(0.861 - 0.929],0.9256051513690133,test-en-news_seattle_times.799809:126:en-de,en-de,en,de
48.08972138864638,0.6817946434020996,(0.929 - 1.0],0.9307763735422399,test-en-news_seattle_times.799809:127:en-de,en-de,en,de
45.58718579840297,0.5065303444862366,(0.929 - 1.0],0.9300613967923438,test-en-news_seattle_times.799809:128:en-de,en-de,en,de
51.32004576161767,0.44708213210105896,(0.861 - 0.929],0.9220291205232013,test-en-news_seattle_times.799809:129:en-de,en-de,en,de
67.82167484328401,0.8321130871772766,(0.929 - 1.0],0.9572752080783784,test-en-news_seattle_times.799809:130:en-de,en-de,en,de
77.75883472710305,0.8149724006652832,(0.929 - 1.0],0.9375159282019536,test-en-news_seattle_times.799809:131:en-de,en-de,en,de
47.1984180353963,0.7554459571838379,(0.929 - 1.0],0.9660275670749892,test-en-news_seattle_times.800119:132:en-de,en-de,en,de
42.944718339797134,0.4919206202030182,(0.0 - 0.861],0.8465619851268609,test-en-news_seattle_times.800119:133:en-de,en-de,en,de
60.66167666785919,0.7869294285774231,(0.0 - 0.861],0.8416158106637488,test-en-news_seattle_times.800119:134:en-de,en-de,en,de
46.400100400280564,0.5401935577392578,(0.929 - 1.0],0.956904793886234,test-en-news_seattle_times.800119:135:en-de,en-de,en,de
48.43397727461124,0.6324288845062256,(0.0 - 0.861],0.8045602311046586,test-en-news_seattle_times.800119:136:en-de,en-de,en,de
47.2061972435734,0.6907462477684021,(0.0 - 0.861],0.8083318698529123,test-en-news_seattle_times.800119:137:en-de,en-de,en,de
45.48581120296839,0.6518729329109192,(0.861 - 0.929],0.9172010200428226,test-en-news_seattle_times.800119:138:en-de,en-de,en,de
48.96297941354406,0.5840619206428528,(0.929 - 1.0],0.9336293699858775,test-en-news_seattle_times.800119:139:en-de,en-de,en,de
55.28554735634591,0.820662796497345,(0.929 - 1.0],0.9514187916929298,test-en-news_seattle_times.800119:140:en-de,en-de,en,de
42.860296803776244,0.7125614881515503,(0.861 - 0.929],0.9042304136309065,test-en-news_seattle_times.800119:141:en-de,en-de,en,de
75.92761955139056,0.4918196201324463,(0.929 - 1.0],0.9521238222782951,test-en-news_ventures_africa-ar.1773:142:en-de,en-de,en,de
42.9263193355466,0.3463219106197357,(0.861 - 0.929],0.8749899524153666,test-en-news_ventures_africa-ar.1773:143:en-de,en-de,en,de
49.33339991505487,0.6926800608634949,(0.861 - 0.929],0.9086579676569755,test-en-news_ventures_africa-ar.1773:144:en-de,en-de,en,de
47.80778601191077,0.4630124568939209,(0.861 - 0.929],0.9084677525061886,test-en-news_ventures_africa-ar.1773:145:en-de,en-de,en,de
49.258656599901514,0.6308179497718811,(0.861 - 0.929],0.8678379606686407,test-en-news_ventures_africa-ar.1773:146:en-de,en-de,en,de
59.70885268095767,0.7292630076408386,(0.929 - 1.0],0.9614310541527111,test-en-news_ventures_africa-ar.1773:147:en-de,en-de,en,de
52.85924828229794,0.5644352436065674,(0.929 - 1.0],0.9289872949568805,test-en-news_ventures_africa-ar.1773:148:en-de,en-de,en,de
55.27979567992738,0.6124871969223022,(0.861 - 0.929],0.9118361798995094,test-en-news_ventures_africa-ar.1773:149:en-de,en-de,en,de
45.297581323643044,0.5417900085449219,(0.0 - 0.861],0.5085450143402429,test-en-social_111975537143453440:150:en-de,en-de,en,de
49.1187518436214,0.6985580325126648,(0.0 - 0.861],0.7465910605216138,test-en-social_111975537143453440:151:en-de,en-de,en,de
44.89459958052039,0.5934877395629883,(0.0 - 0.861],0.29123522438505217,test-en-social_111975537143453440:152:en-de,en-de,en,de
63.63117895461896,0.8132622241973877,(0.0 - 0.861],0.7119978526356678,test-en-social_111975537143453440:153:en-de,en-de,en,de
51.60836819967398,0.5115898251533508,(0.0 - 0.861],0.43304033601976766,test-en-social_111975537143453440:154:en-de,en-de,en,de
45.444471871810954,0.6359109282493591,(0.929 - 1.0],0.9384242326506086,test-en-social_111975617901079872:155:en-de,en-de,en,de
45.25758162501927,0.46918946504592896,(0.861 - 0.929],0.8968275295341633,test-en-social_111975617901079872:156:en-de,en-de,en,de
48.360856559645654,0.5018103718757629,(0.0 - 0.861],0.827186639791412,test-en-social_111975617901079872:157:en-de,en-de,en,de
55.16263918412692,0.6064222455024719,(0.861 - 0.929],0.8811591833692519,test-en-social_111975617901079872:158:en-de,en-de,en,de
22.578262194338762,0.42073556780815125,(0.861 - 0.929],0.8876899734911633,test-en-social_111975617901079872:159:en-de,en-de,en,de
100.0,0.9756806492805481,(0.929 - 1.0],0.9546695228059677,test-en-social_111975617901079872:160:en-de,en-de,en,de
24.266043904849578,0.6766304969787598,(0.861 - 0.929],0.9249767524141691,test-en-social_111975617901079872:161:en-de,en-de,en,de
16.015114094068664,0.7316487431526184,(0.929 - 1.0],0.9534087800040182,test-en-social_111975617901079872:162:en-de,en-de,en,de
40.07041026606244,0.6840708255767822,(0.929 - 1.0],0.9629809071970811,test-en-social_111975617901079872:163:en-de,en-de,en,de
72.67399612843202,0.9664984345436096,(0.929 - 1.0],0.9767874705521487,test-en-social_111975617901079872:164:en-de,en-de,en,de
49.51400183727547,0.5204439163208008,(0.861 - 0.929],0.8850097304544647,test-en-social_111975617901079872:165:en-de,en-de,en,de
33.66244061565615,0.6098350882530212,(0.861 - 0.929],0.8815496332774996,test-en-social_111976217731399552:166:en-de,en-de,en,de
58.18982039844531,0.8380691409111023,(0.929 - 1.0],0.9645657746575141,test-en-social_111976217731399552:168:en-de,en-de,en,de
20.612376192701774,0.6105117201805115,(0.929 - 1.0],0.9542257084376013,test-en-social_111976217731399552:169:en-de,en-de,en,de
37.10813853233403,0.44061872363090515,(0.0 - 0.861],0.7228376471756068,test-en-social_111976217731399552:170:en-de,en-de,en,de
34.265578509334766,0.4653255045413971,(0.0 - 0.861],0.8218279547991447,test-en-social_111976217731399552:171:en-de,en-de,en,de
40.889878792835866,0.3444433808326721,(0.861 - 0.929],0.9035241939822711,test-en-social_111976217731399552:172:en-de,en-de,en,de
33.72807975609173,0.5253440141677856,(0.861 - 0.929],0.8638389800176098,test-en-social_111976217731399552:173:en-de,en-de,en,de
35.31574684058671,0.4545043706893921,(0.861 - 0.929],0.864073190509395,test-en-social_111976217731399552:174:en-de,en-de,en,de
23.97314183617427,0.5130820274353027,(0.861 - 0.929],0.9236996844729685,test-en-social_111976217731399552:175:en-de,en-de,en,de
44.98576074604242,0.5721879601478577,(0.861 - 0.929],0.9150861940773402,test-en-social_111976217731399552:176:en-de,en-de,en,de
18.097241515515467,0.3989937901496887,(0.0 - 0.861],0.6695239950310025,test-en-social_111976249663909024:177:en-de,en-de,en,de
46.71031693391829,0.8077795505523682,(0.929 - 1.0],0.9532645396348501,test-en-social_111976249663909024:178:en-de,en-de,en,de
38.69208640454632,0.5776737332344055,(0.861 - 0.929],0.9115741103547519,test-en-social_111976249663909024:179:en-de,en-de,en,de
31.25270079838984,0.8185741305351257,(0.861 - 0.929],0.9173611099259337,test-en-social_111976249663909024:180:en-de,en-de,en,de
52.65639528674153,0.6600448489189148,(0.0 - 0.861],0.833886789244075,test-en-social_111976249663909024:181:en-de,en-de,en,de
39.26936530762358,0.5704880356788635,(0.0 - 0.861],0.7325264424589482,test-en-social_111976249663909024:182:en-de,en-de,en,de
33.53645291792729,0.7007051110267639,(0.929 - 1.0],0.9400108907004369,test-en-social_111976249663909024:183:en-de,en-de,en,de
43.90913086991565,0.5725094676017761,(0.0 - 0.861],0.4686861027125163,test-en-social_111977447547284544:184:en-de,en-de,en,de
38.28884842445159,0.4928184747695923,(0.0 - 0.861],0.3968165446878934,test-en-social_111977447547284544:185:en-de,en-de,en,de
46.291783155693345,0.5617763996124268,(0.0 - 0.861],0.08613249785178234,test-en-social_111977447547284544:186:en-de,en-de,en,de
54.91699749539535,0.6450861692428589,(0.0 - 0.861],0.43301739409314216,test-en-social_111977447547284544:187:en-de,en-de,en,de
59.635426721120844,0.6617861986160278,(0.861 - 0.929],0.9157043391101012,test-en-social_111977447547284544:188:en-de,en-de,en,de
29.71215652509538,0.8562487959861755,(0.929 - 1.0],0.946173539839397,test-en-social_111977447547284544:189:en-de,en-de,en,de
60.315044448361654,0.7350577116012573,(0.929 - 1.0],0.9340001618804725,test-en-social_111977470885664240:190:en-de,en-de,en,de
65.09280145150457,0.8829596638679504,(0.861 - 0.929],0.9189800965077324,test-en-social_111977470885664240:191:en-de,en-de,en,de
31.857940843816735,0.6848558187484741,(0.861 - 0.929],0.8925021195402516,test-en-social_111977470885664240:192:en-de,en-de,en,de
40.49826707963105,0.604891300201416,(0.861 - 0.929],0.8939673882191695,test-en-social_111977470885664240:193:en-de,en-de,en,de
48.17037409152768,0.7447689175605774,(0.929 - 1.0],0.9799740342155334,test-en-social_111977470885664240:194:en-de,en-de,en,de
51.2003510046625,0.5319744944572449,(0.929 - 1.0],0.9454722722895575,test-en-social_111977470885664240:195:en-de,en-de,en,de
38.280751922259455,0.5776317715644836,(0.0 - 0.861],0.8001249481673331,test-en-social_111977470885664240:196:en-de,en-de,en,de
39.48758027825928,0.5146485567092896,(0.861 - 0.929],0.910785006001692,test-en-social_111977470885664240:197:en-de,en-de,en,de
45.98916704356766,0.618508517742157,(0.861 - 0.929],0.8751430513058979,test-en-social_111977470885664240:198:en-de,en-de,en,de
35.377484373851246,0.6585652232170105,(0.861 - 0.929],0.8995079579248423,test-en-social_111977470885664240:199:en-de,en-de,en,de
39.17681222579123,0.8355830907821655,(0.929 - 1.0],0.9318145516779627,test-en-social_111977470885664240:200:en-de,en-de,en,de
36.40133735973543,0.42724835872650146,(0.929 - 1.0],0.9325995152930463,test-en-social_111977470885664240:201:en-de,en-de,en,de
23.97512274572571,0.21458663046360016,(0.861 - 0.929],0.9282468722530015,test-en-social_111977470885664240:202:en-de,en-de,en,de
40.27313459938872,0.46959254145622253,(0.929 - 1.0],0.9486918499449156,test-en-social_111977470885664240:203:en-de,en-de,en,de
58.683563514198944,0.8544493317604065,(0.861 - 0.929],0.8871983412931094,test-en-social_111977470885664240:204:en-de,en-de,en,de
40.49903359376087,0.7107688784599304,(0.929 - 1.0],0.9347439699174267,test-en-social_111977470885664240:205:en-de,en-de,en,de
43.73408366011999,0.6659488081932068,(0.929 - 1.0],0.9372947204667529,test-en-social_111977470885664240:206:en-de,en-de,en,de
27.78131383911407,0.5440982580184937,(0.929 - 1.0],0.9337233619401439,test-en-social_111977470885664240:207:en-de,en-de,en,de
49.29409776574244,0.42457711696624756,(0.929 - 1.0],0.9617023424350578,test-en-social_111977470885664240:208:en-de,en-de,en,de
60.56586230720519,0.9122613668441772,(0.929 - 1.0],0.9366440090893675,test-en-social_111977470885664240:209:en-de,en-de,en,de
51.44340425959503,0.780297577381134,(0.861 - 0.929],0.8868261994619783,test-en-social_111977470885664240:210:en-de,en-de,en,de
25.062472856691375,0.4131051003932953,(0.0 - 0.861],0.8313189004460554,test-en-social_111977470885664240:211:en-de,en-de,en,de
57.42720039279203,0.6109022498130798,(0.0 - 0.861],0.8594102474200055,test-en-social_111977498791056432:212:en-de,en-de,en,de
28.238246403514307,0.7603042721748352,(0.929 - 1.0],0.9877583278424257,test-en-social_111977498791056432:213:en-de,en-de,en,de
34.31629924371779,0.3658459484577179,(0.861 - 0.929],0.8833601289907027,test-en-social_111977498791056432:214:en-de,en-de,en,de
